id,EAP,HPL,MWS
id06684,0.9501307,0.035066742,0.014802574
id19793,0.8945322,0.10220102,0.003266776
id05567,0.28431216,0.06301256,0.6526753
id01637,0.003656259,0.99513197,0.0012117968
id24264,0.070850916,0.015097104,0.914052
id08558,0.008897186,0.97092485,0.020177925
id01977,0.016633097,0.89296556,0.09040136
id14665,0.00075626146,0.9990877,0.0001561
id24485,0.031152025,0.96527785,0.0035701215
id00331,0.5302183,0.028338293,0.4414434
id06004,0.21464527,0.01545122,0.7699035
id08168,0.0019496701,0.9972886,0.00076178386
id02054,0.98541576,0.01193031,0.0026539487
id27733,0.16333848,0.012726576,0.823935
id26596,0.003401032,0.99538714,0.0012119036
id05275,0.78840655,0.14710583,0.064487614
id23093,0.96843207,0.019137677,0.012430212
id13304,0.0012820112,0.0009420302,0.997776
id09513,0.9965049,0.0020359652,0.0014591623
id14943,0.9945785,0.00080829934,0.004613228
id10936,0.7303375,0.0734626,0.1961999
id18771,0.06489439,0.5474016,0.387704
id09708,0.7626867,0.018415429,0.21889786
id17204,0.8794464,0.087523066,0.03303053
id27515,0.0019245029,0.9976561,0.00041933046
id04438,0.026591904,0.0015416438,0.9718665
id14306,0.005976859,0.99055547,0.003467636
id10235,0.19422542,0.036764145,0.7690104
id19034,0.6490526,0.18283467,0.1681127
id27850,0.5082249,0.027316535,0.46445855
id23316,0.68640256,0.2863544,0.02724302
id21265,0.8602787,0.0055923536,0.13412897
id13944,0.09503439,0.014470193,0.89049536
id00416,0.0015270509,0.99552155,0.0029514125
id04702,0.47844195,0.46812588,0.053432167
id07679,0.34481516,0.4131152,0.24206963
id17063,0.0015158418,0.9973749,0.0011092918
id25840,0.0015805562,0.9950245,0.0033949313
id16767,0.059269045,0.93856496,0.0021659972
id10275,0.007375368,0.009571794,0.98305285
id19913,0.59552616,0.20942235,0.19505148
id16158,0.010700357,0.95939344,0.029906176
id19914,0.16339782,0.0035132684,0.83308893
id09409,0.92091185,0.015023532,0.0640646
id14026,0.8265227,0.03123083,0.14224647
id27022,0.0041941297,0.9941281,0.0016777671
id06324,0.0011205904,0.9974031,0.0014762734
id22614,0.07122492,0.049369078,0.879406
id02338,0.89608353,0.028611366,0.07530507
id02862,0.057038806,0.9264378,0.016523432
id14818,0.34405184,0.044043325,0.61190486
id00648,0.8751618,0.03977076,0.085067466
id21812,0.1475174,0.009101864,0.84338075
id04567,0.043045446,0.95414925,0.0028053806
id20462,0.041750826,0.0021046717,0.9561446
id21110,0.34193146,0.036833677,0.6212349
id27524,0.041477755,0.9544439,0.0040783603
id10739,0.0052836025,0.014282268,0.9804341
id25519,0.42887104,0.05216307,0.5189659
id09509,0.36758676,0.024190763,0.6082225
id24062,0.08922872,0.9021748,0.008596473
id17909,0.03735823,0.006743729,0.955898
id09896,0.040968698,0.01844775,0.9405836
id11587,0.0126715,0.9805084,0.0068201404
id09957,0.6230386,0.17113474,0.20582671
id02070,0.005817147,0.004826394,0.98935646
id25658,0.8125187,0.12447004,0.06301125
id19870,0.079004094,0.8496325,0.07136333
id11774,0.010292112,0.0005323989,0.9891755
id21315,0.76427525,0.19857925,0.037145503
id15873,0.93038315,0.060094528,0.009522331
id19302,0.0005126925,0.9993098,0.00017751836
id07239,0.0072666993,0.99200237,0.00073089666
id10178,0.9972959,0.00096175633,0.0017422956
id00074,0.9742114,0.007438689,0.018349912
id21736,0.0738708,0.9033685,0.022760797
id25383,0.5235286,0.36554843,0.11092297
id01649,0.5255446,0.04525233,0.4292031
id15990,0.0027909775,0.0015952926,0.9956137
id04940,0.9653989,0.028284535,0.006316561
id09041,0.28605294,0.68194354,0.032003533
id12499,0.9068184,0.053038273,0.040143367
id27324,0.09125796,0.9064002,0.0023417904
id20396,0.004054089,0.99564147,0.0003043941
id20065,0.97161996,0.004018863,0.02436123
id09659,0.036830112,0.022491157,0.9406787
id04632,0.013360761,0.0011030404,0.98553616
id17313,0.9968928,0.0019345488,0.0011726624
id04995,0.9707572,0.026353171,0.002889674
id26559,0.84075534,0.08739671,0.07184788
id06974,0.1404287,0.2462043,0.613367
id22141,0.9953341,0.0025036552,0.002162233
id11508,0.03157832,0.018951971,0.94946975
id09766,0.025117416,0.973583,0.0012996211
id24382,0.089476064,0.46282327,0.44770068
id12016,0.6606913,0.06276435,0.27654436
id07298,0.96157277,0.008910046,0.029517166
id17985,0.0039789793,0.9921968,0.003824263
id09057,0.0050386786,0.0026119638,0.9923494
id23310,0.001572693,0.0008050943,0.9976222
id13265,0.9751619,0.011132726,0.013705389
id25920,0.92923915,0.017531553,0.053229284
id15012,0.5799849,0.008065473,0.41194957
id12939,0.0008267555,0.9989152,0.00025804318
id13329,0.9649233,0.030479997,0.0045966553
id11410,0.02081314,0.97684777,0.002339097
id08203,0.17462364,0.75791365,0.06746271
id09399,0.0027300655,0.99600005,0.0012698768
id24807,0.01986909,0.0020099569,0.978121
id24976,0.716094,0.2602928,0.023613153
id19630,0.013953119,0.015672697,0.97037417
id00231,0.0012788691,0.9976579,0.0010631934
id06157,0.0119042,0.9653637,0.02273209
id26817,0.15045777,0.5360617,0.3134805
id21083,0.035634432,0.004226542,0.96013904
id27634,0.97363347,0.022345653,0.004020879
id12397,0.023203881,0.65347147,0.32332462
id02643,0.005250009,0.0039630695,0.99078685
id13731,0.0027538883,0.99593806,0.0013080918
id17953,0.11232919,0.004370002,0.88330084
id10342,0.82485276,0.08209568,0.093051575
id19652,0.2909548,0.20276245,0.50628275
id03505,0.0020769117,0.997396,0.00052707066
id27602,0.0703919,0.54705745,0.38255066
id13311,0.004000913,0.0036989867,0.99230003
id20008,0.8007615,0.07157186,0.1276666
id14404,0.031557217,0.19677576,0.77166706
id09413,0.05029487,0.012215664,0.93748945
id01897,0.03246758,0.5621423,0.4053901
id14873,0.96931916,0.0054757986,0.025205076
id25588,0.99786913,0.0012582126,0.0008726562
id15549,0.09199586,0.6039882,0.30401593
id20796,0.35792193,0.010718635,0.6313594
id11138,0.007506885,0.02035017,0.97214293
id18398,0.004034836,0.0015602227,0.9944049
id01871,0.9825569,0.015504916,0.0019382134
id15968,0.99531907,0.0032832923,0.0013976146
id18197,0.004841501,0.00068820757,0.99447036
id20939,0.22762604,0.012133064,0.76024085
id20570,0.012313821,0.04132114,0.946365
id00432,0.99701226,0.0009490901,0.002038683
id19537,0.0012694749,0.9981395,0.0005910524
id12930,0.99663997,0.002948593,0.00041146541
id26222,0.008455414,0.9874315,0.0041130795
id10623,0.9858197,0.0023334727,0.011846782
id15460,0.0014257208,0.99612975,0.0024445057
id22824,0.99777126,0.0017159607,0.0005127929
id02968,0.031415794,0.0023009328,0.9662833
id19017,0.5685981,0.17812866,0.25327325
id26743,0.0008201173,0.9981846,0.0009952042
id04161,0.99739057,0.001994104,0.0006153444
id08976,0.00081915135,0.99887043,0.00031036642
id13339,0.0013431064,0.9974987,0.0011582382
id25051,0.9944587,0.0008138846,0.004727421
id22649,0.26554698,0.7199534,0.014499627
id00040,0.002138028,0.9971312,0.00073067425
id08855,0.47161806,0.26631165,0.26207024
id24622,0.93489695,0.0046855733,0.060417473
id02301,0.98427296,0.0140735,0.0016535686
id07047,0.37049362,0.021046055,0.6084603
id04423,0.99829847,0.00044937586,0.001252189
id02790,0.551288,0.36241665,0.086295344
id08754,0.5567949,0.43309414,0.010110942
id20297,0.17994672,0.007217708,0.8128356
id04307,0.11008073,0.45556885,0.43435046
id18927,0.24468753,0.115191616,0.64012086
id27393,0.069180034,0.028460043,0.90235996
id15260,0.17033681,0.7748274,0.054835733
id03679,0.5194236,0.03122549,0.4493509
id17381,0.9963971,0.0017266008,0.0018763248
id13196,0.922251,0.06416512,0.013583815
id21493,0.077611044,0.15902805,0.7633609
id11088,0.07560112,0.06494527,0.8594537
id15801,0.4852294,0.0016729975,0.5130976
id04647,0.31760013,0.02959162,0.65280825
id16900,0.0006143534,0.9990326,0.00035305598
id17174,0.8785774,0.116210476,0.0052120527
id23801,0.1669836,0.81509995,0.01791636
id11952,0.48867673,0.15097468,0.3603486
id02738,0.9434564,0.02187555,0.034667976
id05365,0.9858306,0.0008778056,0.013291614
id19666,0.15032768,0.8458684,0.003803947
id26638,0.32988444,0.07301246,0.59710306
id03032,0.50222,0.20773247,0.29004762
id23471,0.9717666,0.025022985,0.0032103606
id26135,0.00047987275,0.9993137,0.00020643893
id18224,0.0014287937,0.9984187,0.00015255487
id10782,0.97277135,0.012732596,0.014496102
id08932,0.012977966,0.022627456,0.96439457
id23126,0.027953867,0.0025221643,0.9695239
id22273,0.8696689,0.05643453,0.07389653
id17427,0.8847303,0.0735994,0.041670315
id21258,0.9527773,0.030559821,0.016662797
id06604,0.91950214,0.07612797,0.004369882
id02180,0.7275177,0.20228635,0.07019599
id20505,0.2564176,0.36882538,0.37475705
id27466,0.68954486,0.123243466,0.18721172
id14249,0.16765726,0.35160348,0.48073927
id15891,0.42548183,0.16299519,0.41152298
id25366,0.022402015,0.0028293019,0.9747687
id13554,0.0026861303,0.00087017636,0.9964437
id09470,0.0017842526,0.00042228424,0.99779344
id15993,0.21142027,0.26345864,0.5251211
id07273,0.26925915,0.549788,0.18095286
id10805,0.7278787,0.101499945,0.17062135
id07990,0.31562126,0.04948422,0.63489455
id08107,0.016009405,0.0033287136,0.98066187
id07612,0.9343053,0.059073836,0.006620852
id10593,0.53445405,0.28462046,0.18092547
id00906,0.0004956316,0.9990989,0.00040546706
id22316,0.16499166,0.2901114,0.54489696
id04826,0.97359157,0.024615603,0.0017928524
id13173,0.008247384,0.0010414738,0.99071115
id20075,0.973657,0.012002059,0.014340911
id16427,0.16980132,0.29845273,0.5317459
id21948,0.000944709,0.0006482112,0.99840707
id05957,0.9316174,0.030262873,0.03811976
id22982,0.0012249808,0.9979023,0.0008727668
id01672,0.35206145,0.6225013,0.025437223
id19463,0.010882271,0.0037340003,0.9853837
id17555,0.14240532,0.77245855,0.08513616
id21387,0.0036731064,0.99488384,0.0014430835
id00011,0.016546251,0.9794037,0.0040500932
id18538,0.9811352,0.014274098,0.0045907344
id14915,0.0010139735,0.9983424,0.0006436433
id13773,0.0054864883,0.0012660968,0.9932474
id26440,0.5991604,0.029765837,0.37107384
id18862,0.38151494,0.14209947,0.47638562
id02510,0.0029123095,0.0017382103,0.99534947
id26288,0.0052169235,0.0011054528,0.9936777
id01877,0.034986205,0.06393645,0.90107733
id17532,0.017213224,0.0024075822,0.9803792
id22973,0.90880823,0.0814244,0.009767417
id10254,0.36389956,0.059594158,0.57650626
id20420,0.008064261,0.98682505,0.005110634
id16052,0.82631814,0.02567507,0.14800684
id19578,0.99707794,0.0014868868,0.0014352287
id06318,0.59908164,0.1270785,0.27383983
id18751,0.9985636,0.00087285135,0.0005635939
id06756,0.11414814,0.0030373533,0.8828145
id00364,0.62771523,0.35864317,0.013641601
id10714,0.650772,0.32367995,0.025548143
id27432,0.9715002,0.0008239068,0.02767592
id02395,0.009110748,0.9892029,0.0016863254
id00502,0.48054555,0.09737192,0.42208254
id22856,0.19488297,0.25538442,0.5497326
id16391,0.0005442272,0.9994099,4.5831694e-05
id18170,0.18927449,0.64128786,0.1694377
id19642,0.9699516,0.021034949,0.009013484
id15742,0.72560096,0.055211086,0.21918796
id18984,0.0009179806,0.00078813656,0.99829394
id22155,0.0016717209,0.0015178408,0.9968104
id13113,0.0012467891,0.00054673,0.9982065
id03817,0.42265382,0.13112274,0.4462235
id13090,0.22799572,0.027076814,0.74492747
id23521,0.0007187323,0.9945235,0.0047577075
id21376,0.31126562,0.02746347,0.6612709
id21795,0.0029536257,0.9858292,0.011217202
id03548,0.004924387,0.0007373532,0.9943382
id05018,0.9994967,0.00040769367,9.556674e-05
id00085,0.059400525,0.9350261,0.0055734213
id12163,0.06161371,0.9155725,0.022813821
id15341,0.7537556,0.11918213,0.12706223
id12896,0.15766788,0.7745584,0.06777367
id24019,0.66017056,0.085602656,0.2542268
id24981,0.9586747,0.038856562,0.0024687129
id12456,0.11058531,0.65316623,0.2362485
id24590,0.22808729,0.028924758,0.74298793
id01276,0.0019770237,0.9959429,0.0020800272
id04235,0.0031466282,0.0005959273,0.9962574
id21844,0.004273559,0.027535647,0.9681907
id16876,0.0011448862,0.9986319,0.00022320612
id10137,0.0114509165,0.0040212236,0.9845279
id26435,0.0049307654,0.0001597865,0.99490947
id15912,0.28795627,0.056883972,0.6551598
id09361,0.0019660287,0.00019327969,0.99784064
id00071,0.29760107,0.0099166455,0.6924823
id21006,0.99633056,0.0020035452,0.0016658747
id20942,0.16489093,0.0076334327,0.82747567
id00137,0.8532392,0.07294252,0.07381828
id10494,0.07884513,0.86611384,0.05504105
id02933,0.9128424,0.015708508,0.071449086
id22661,0.0009200336,0.9984219,0.00065803836
id01024,0.40871492,0.02937043,0.5619147
id02183,0.0020936013,0.99528897,0.00261742
id22883,0.05273104,0.9458667,0.0014022156
id14780,0.017739993,0.9814339,0.000826166
id00543,0.011340279,0.00937665,0.97928303
id21237,0.16770774,0.008396858,0.8238954
id09864,0.0050385413,0.96260935,0.032352097
id26171,0.0014043606,0.0017622206,0.9968334
id08115,0.94752944,0.011086682,0.041383848
id18417,0.008632093,0.9873105,0.004057372
id27910,0.003096243,0.0009139136,0.99598986
id16918,0.2097742,0.24787381,0.542352
id10236,0.0042365794,0.0009733906,0.9947901
id22481,0.33267722,0.185157,0.4821658
id25843,0.116724074,0.87861186,0.0046640453
id24660,0.9954092,0.00094783574,0.0036429847
id09637,0.0040157503,0.99484056,0.0011436892
id19022,0.54070926,0.035336047,0.4239547
id16809,0.022601396,0.030237649,0.94716096
id13162,0.01032673,0.001107888,0.9885654
id05384,0.02466749,0.9718056,0.003526904
id15361,0.0048749447,0.0013753186,0.99374974
id03967,0.0019350983,0.9974456,0.0006193218
id03839,0.0032231787,0.99600863,0.0007681661
id19644,0.93172127,0.03359621,0.03468248
id14817,0.002801951,0.0013107006,0.99588734
id04190,0.14443442,0.72986376,0.12570181
id19018,0.0076789223,0.9884448,0.0038762484
id23557,0.74728304,0.2165794,0.03613752
id25241,0.01585354,0.0057936744,0.9783528
id01223,0.04470796,0.021398293,0.93389374
id07529,0.2787213,0.6319781,0.08930058
id13517,0.03332907,0.019917885,0.9467531
id11759,0.43544218,0.021330636,0.5432272
id13741,0.010577547,0.0044545154,0.9849679
id03305,0.05257983,0.017304972,0.9301152
id16474,0.0014010493,0.99814534,0.000453578
id04156,0.73520917,0.020122228,0.2446686
id23223,0.01639224,0.97502464,0.008583159
id25193,0.49661154,0.015019595,0.48836887
id02100,0.99850756,0.0007084467,0.00078393595
id20032,0.07201412,0.10192914,0.8260568
id22179,0.0016927228,0.001398723,0.9969086
id15359,0.98757625,0.0017278411,0.010695887
id02571,0.00032619896,0.99956685,0.000106918735
id21450,0.9958049,0.0019951018,0.002199944
id17293,0.9778569,0.017913587,0.0042295516
id13056,0.8241729,0.14919111,0.026636021
id16833,0.9703044,0.010278192,0.019417357
id25681,0.0018026417,0.9978364,0.0003610205
id21263,0.010504073,0.00073707144,0.9887588
id02323,0.0056895427,0.9874849,0.0068255956
id16481,0.9393988,0.0049772663,0.055623934
id05781,0.8804402,0.00718656,0.11237324
id14416,0.9205649,0.045725342,0.033709742
id20650,0.056158606,0.89429444,0.049546987
id04357,0.92866886,0.02944396,0.041887235
id16663,0.019836962,0.01852282,0.96164024
id18312,0.21324818,0.0024206848,0.78433114
id24780,0.0035457558,0.00020655371,0.9962477
id17348,0.038140554,0.0068894783,0.95496994
id22993,0.82265586,0.0052188206,0.17212531
id04847,0.015651677,0.2038127,0.78053564
id27880,0.0113832485,0.9851607,0.0034559972
id21160,0.038607836,0.13707446,0.8243177
id03354,0.66606635,0.2440352,0.08989847
id11002,0.0070961374,0.00047272607,0.99243116
id02425,0.028215509,0.0021937143,0.96959084
id14067,0.8082543,0.0536216,0.13812405
id05886,0.2524508,0.017710818,0.72983843
id09256,0.99059755,0.005955764,0.003446618
id11511,0.14695336,0.017295044,0.83575165
id09029,0.17347482,0.4657037,0.3608215
id22563,0.47902986,0.1508542,0.37011597
id27838,0.2979469,0.078099914,0.62395316
id23184,0.9180984,0.042099055,0.039802566
id15335,0.669587,0.31713924,0.013273769
id08607,0.9862011,0.010520872,0.0032780343
id26516,0.95368624,0.021905944,0.024407765
id12417,0.46779603,0.41761193,0.11459205
id21758,0.9984573,0.00066782354,0.00087490934
id00729,0.18361165,0.8102274,0.0061609927
id25504,0.14957811,0.8197331,0.030688802
id00360,0.0015756726,0.00076142757,0.9976629
id05913,0.042922314,0.9551145,0.0019631672
id00089,0.94554514,0.044839565,0.009615341
id03511,0.99857664,0.0009002707,0.0005230416
id00449,0.008870206,0.0045008915,0.9866289
id14504,0.37603194,0.534295,0.08967301
id19106,0.9988452,0.00081486604,0.00033993606
id19236,0.0049987235,0.9935202,0.0014811321
id12743,0.9981365,0.001140417,0.0007230138
id04662,0.16035622,0.011508976,0.8281348
id15139,0.074498184,0.0051065283,0.9203953
id07233,0.26914227,0.42754403,0.3033137
id19160,0.96763146,0.0288239,0.0035446335
id06867,0.0020469278,0.9942545,0.0036985308
id04236,0.0044769295,0.9907594,0.004763681
id07591,0.003662579,0.0016974853,0.99463993
id25815,0.31441227,0.00723199,0.6783558
id10925,0.8937339,0.08121426,0.025051853
id27774,0.9919258,0.0052939975,0.0027802135
id16090,0.012424359,0.9813861,0.0061895186
id24875,0.066046216,0.018408818,0.9155449
id03456,0.61653394,0.05171421,0.33175182
id07559,0.20189102,0.7820039,0.016105056
id10513,0.0018164596,0.9975496,0.00063393166
id07094,0.5988552,0.3749617,0.026183087
id04111,0.014518129,0.0021988112,0.98328304
id23356,0.83921,0.14181702,0.01897301
id04435,0.029718963,0.00836355,0.96191746
id23706,0.0066431575,0.0023570408,0.99099976
id04655,0.074232586,0.0003995879,0.9253678
id07661,0.7498845,0.07837925,0.17173629
id27176,0.36446863,0.06611272,0.5694186
id13560,0.05506244,0.41436073,0.5305768
id18020,0.04912869,0.045162447,0.9057088
id16701,0.648306,0.20262928,0.1490647
id19252,0.97642875,0.0043051597,0.0192661
id00910,0.5170889,0.4142822,0.06862892
id12102,0.9829186,0.005564424,0.011516963
id15820,0.9568714,0.01293937,0.03018921
id10698,0.77423066,0.008752036,0.21701728
id15530,0.052620776,0.87677675,0.07060252
id10740,0.9979996,0.0015610341,0.00043929362
id24917,0.0021421977,0.0007736423,0.9970842
id07985,0.052784637,0.13144547,0.81577
id15897,0.60601103,0.18285824,0.21113077
id07960,0.026220925,0.10675542,0.86702365
id15529,0.83143914,0.04330342,0.12525742
id17855,0.12176971,0.8626523,0.015577926
id24727,0.99876875,0.00054569804,0.00068557746
id14835,0.8697944,0.011172824,0.119032755
id25557,0.07970839,0.067308635,0.85298294
id18605,0.01614693,0.004353433,0.9794996
id27760,0.9935098,0.004599727,0.001890394
id10042,0.0027619936,0.0032090049,0.99402905
id12074,0.0010326661,0.99339575,0.005571563
id19511,0.3178277,0.08628665,0.5958857
id21924,0.6733975,0.32192624,0.0046762843
id13095,0.13641992,0.050724193,0.8128559
id11873,0.0016205804,0.00018196173,0.9981975
id23651,0.112858176,0.83338845,0.053753357
id09931,0.052461028,0.007740482,0.9397984
id05155,0.02459742,0.00822803,0.9671746
id17668,0.98819447,0.010835854,0.0009697059
id03470,0.99941564,0.00017587356,0.00040852302
id02208,0.9933322,0.0037303476,0.0029374661
id07650,0.0011310038,0.9986125,0.00025647946
id24472,0.94860864,0.02948273,0.021908624
id21211,0.000663666,0.9977379,0.0015984309
id11030,0.8699506,0.10419216,0.02585727
id00943,0.0030504223,0.99592614,0.0010234878
id19156,0.00827172,0.038735196,0.95299304
id22886,0.004158568,0.003781975,0.99205947
id00992,0.0014012454,0.9981108,0.000487985
id27547,0.9472646,0.017335989,0.035399344
id24073,0.9940772,0.0045214444,0.0014013989
id05452,0.9830573,0.007713449,0.00922921
id22492,0.0031216827,0.98614395,0.010734372
id11981,0.8439336,0.13843554,0.017630877
id15552,0.0027604133,0.99623823,0.0010013422
id04471,0.0029140303,0.002538879,0.9945471
id09231,0.42175022,0.12506172,0.453188
id12493,0.9175792,0.06297976,0.019441051
id24967,0.45686546,0.09808094,0.4450536
id05865,0.23352148,0.04552186,0.7209566
id04811,0.9009573,0.027680928,0.0713618
id19877,0.5991043,0.049340732,0.35155496
id04024,0.0023135184,0.9974166,0.00026985368
id00395,0.03334027,0.0069436743,0.959716
id22728,0.02334293,0.96803546,0.0086216265
id01268,0.48101503,0.50056696,0.018417964
id08896,0.93992525,0.0067517734,0.05332302
id09971,0.4945705,0.2845802,0.22084932
id26606,0.013842247,0.016494798,0.969663
id27970,0.553644,0.030596653,0.41575935
id25259,0.9975764,0.0014112276,0.0010123727
id13834,0.060409714,0.0142271435,0.9253631
id19513,0.3869113,0.03359604,0.5794927
id16082,0.0047055767,0.99477464,0.000519783
id22180,0.12384407,0.0087774545,0.8673785
id20498,0.9032651,0.06984175,0.02689311
id27595,0.007961834,0.0003366621,0.99170154
id08267,0.050400767,0.0152107645,0.93438846
id12823,0.9412784,0.02396952,0.034752145
id18842,0.0043915426,0.9941204,0.0014880133
id17534,0.18273187,0.7805452,0.03672293
id05777,0.9093219,0.010013416,0.08066466
id21689,0.17787713,0.8168394,0.0052834386
id18114,0.025909018,0.97130334,0.0027876568
id17707,0.017187223,0.03314891,0.9496639
id22956,0.00223014,0.99652326,0.0012466516
id27834,0.01623473,0.00796456,0.9758007
id11377,0.03386234,0.6832253,0.28291234
id08333,0.8886872,0.09370073,0.017612081
id07445,0.15992178,0.7936832,0.046395037
id22703,0.2678867,0.7189009,0.013212431
id09468,0.2874354,0.49983191,0.21273273
id19397,0.46623987,0.024250202,0.5095099
id07977,0.9894414,0.0061387024,0.0044198358
id14555,0.009210199,0.016988035,0.9738018
id02489,0.0058593256,0.0035402654,0.99060035
id10445,0.7661662,0.13382754,0.10000627
id02058,0.031486776,0.022040313,0.9464729
id23101,0.73849314,0.035494387,0.22601242
id18072,0.1850697,0.51323855,0.30169174
id21085,0.3923227,0.0026342857,0.605043
id16584,0.0018403485,0.00038895637,0.99777067
id23136,0.00068169076,0.00028479772,0.9990336
id17745,0.009977674,0.31814778,0.6718745
id27391,0.83261037,0.115752846,0.051636778
id17240,0.08035723,0.9047108,0.014931921
id11708,0.70820725,0.04364903,0.24814369
id08712,0.007171697,0.9885217,0.004306645
id23809,0.07952497,0.15365103,0.76682395
id07274,0.9832435,0.010280578,0.0064758705
id15625,0.10312184,0.22023903,0.67663914
id22815,0.22271928,0.77236426,0.0049164924
id23200,0.5890975,0.33859938,0.07230309
id04369,0.010740022,0.97781926,0.0114407325
id04659,0.55759215,0.052922398,0.38948545
id05051,0.0010397908,0.0004473168,0.9985129
id07815,0.026471317,0.8949902,0.07853847
id27535,0.9923929,0.005930637,0.0016764271
id11916,0.0029035353,0.004050016,0.99304646
id07097,0.046374056,0.9387181,0.0149079
id24599,0.9354247,0.028339105,0.036236193
id03434,0.02339463,0.02091906,0.9556863
id01685,0.3738894,0.5046872,0.12142341
id23165,0.65938216,0.20156208,0.13905577
id08601,0.006395919,0.9931431,0.00046096835
id19593,0.9571349,0.03365242,0.009212698
id04582,0.44455424,0.020396663,0.53504914
id25659,0.2656827,0.04729898,0.68701833
id08590,0.0027657566,0.00442627,0.992808
id21959,0.42519492,0.42730457,0.14750054
id21373,0.99268556,0.0063865925,0.00092781085
id12581,0.17203258,0.15438803,0.6735794
id05240,0.84715223,0.1366027,0.01624506
id25188,0.002376159,0.00057524303,0.9970487
id15719,0.0013163395,0.9948318,0.0038518214
id17546,0.8115947,0.058028117,0.13037714
id18546,0.48670986,0.45557612,0.05771405
id16043,0.001578353,0.9861491,0.012272541
id05236,0.990831,0.00788666,0.0012823124
id01665,0.9985123,0.0003556255,0.0011320924
id12811,0.87383753,0.050883092,0.07527939
id11468,0.0016105784,0.0016580122,0.9967314
id20311,0.94430095,0.007978694,0.047720358
id04045,0.00053787103,0.00011852183,0.9993436
id02671,0.28150448,0.5443708,0.17412476
id19889,0.0011817522,0.99689865,0.0019196288
id10371,0.15739486,0.5830472,0.2595579
id13583,0.38530934,0.06889566,0.54579496
id11070,0.586365,0.4014063,0.01222874
id13087,0.0033090522,0.9966377,5.3248627e-05
id21670,0.02865452,0.018144408,0.95320106
id16432,0.037309907,0.9548777,0.007812467
id13899,0.9854931,0.010733094,0.0037737677
id02925,0.13795517,0.85338336,0.008661454
id27528,0.13409148,0.84326696,0.022641612
id15950,0.6281584,0.23881455,0.1330271
id07604,0.99334586,0.0041135675,0.0025406126
id12682,0.9919751,0.005998048,0.0020268012
id16688,0.034369044,0.95922756,0.0064034183
id24150,0.0011934254,0.998042,0.00076456874
id04599,0.3507394,0.009503649,0.6397569
id05609,0.0082300315,0.9574746,0.03429542
id27242,0.014005411,0.0026091556,0.98338544
id03464,0.5429157,0.18647581,0.27060845
id20129,0.000359178,8.3615894e-05,0.9995572
id07890,0.0007654068,0.9990507,0.00018396533
id24082,0.90336555,0.006701118,0.08993336
id18550,0.0012238653,0.00018007618,0.998596
id13345,0.03281958,0.0047609336,0.9624195
id21162,0.8155859,0.14322077,0.04119325
id05896,0.036035057,0.04067054,0.9232944
id00549,0.008345165,0.0054384056,0.9862164
id19986,0.51859504,0.10098921,0.3804158
id12287,0.2179121,0.003396134,0.77869177
id21149,0.13195837,0.017024657,0.851017
id15937,0.013803165,0.86597776,0.12021905
id18043,0.69685954,0.033607453,0.26953295
id19288,0.9209994,0.06760669,0.011393895
id16304,0.007856069,0.016668059,0.9754759
id03605,0.86524737,0.046661973,0.08809064
id00126,0.032326233,0.35101795,0.61665577
id11734,0.8193513,0.05823036,0.12241836
id20670,0.002235215,0.985782,0.011982713
id02266,0.031210614,0.0060050907,0.96278435
id06651,0.01171335,0.90085167,0.087434955
id12969,0.9848055,0.013521906,0.0016726187
id15664,0.38033375,0.54056793,0.07909832
id09699,0.054720104,0.22154413,0.7237358
id07426,0.090325624,0.026139446,0.88353497
id12040,0.0031200466,0.99607015,0.0008097815
id22961,0.62760544,0.23289593,0.13949867
id23971,0.001096173,0.99842584,0.00047800737
id21433,0.749164,0.18254627,0.06828973
id12028,0.008709533,0.9871017,0.004188781
id15673,0.2253574,0.4260202,0.34862238
id18681,0.26404765,0.003708116,0.7322442
id21339,0.5831206,0.35332334,0.06355609
id23755,0.33602417,0.20778707,0.4561887
id10369,0.0040947944,0.006222882,0.9896824
id03917,0.10683793,0.08704901,0.8061131
id17078,0.010190334,0.6376283,0.35218138
id10873,0.83528876,0.06388784,0.10082334
id21158,0.9046113,0.004726233,0.09066247
id16491,0.9405194,0.050898597,0.008581974
id23930,0.00042567114,0.99939,0.00018427457
id16048,0.0033095346,0.9938334,0.0028570364
id10070,0.98173714,0.009928469,0.008334386
id24962,0.5721691,0.07050527,0.3573256
id27787,0.9244813,0.03760714,0.03791157
id16840,0.036419682,0.9591264,0.004453925
id01994,0.9934389,0.0037443305,0.0028168217
id10756,0.0026262614,0.0007667503,0.99660695
id16697,0.06350524,0.42070475,0.51579005
id19603,0.050349634,0.9309029,0.018747417
id03903,0.9939658,0.005487368,0.00054679427
id20992,0.33366224,0.027299525,0.63903826
id15687,0.0033269282,0.9935144,0.003158626
id19769,0.16652432,0.727617,0.105858676
id06048,0.4629488,0.4524221,0.08462907
id25098,0.050937023,0.94681144,0.00225162
id16091,0.82015103,0.09807265,0.08177634
id27192,0.5609588,0.0863035,0.35273764
id05897,0.26787767,0.18340415,0.54871815
id00828,0.910063,0.07080712,0.019129856
id20605,0.9146786,0.013219014,0.0721024
id05872,0.17168485,0.25514203,0.5731731
id00761,0.9905131,0.0031926571,0.006294283
id19573,0.54899657,0.046761744,0.40424165
id03081,0.0035152892,0.0134468395,0.9830378
id04887,0.28470105,0.0024850352,0.7128139
